Id,Review
50,"The hotel was nice and clean. The staff were awesome, helpful, and friendly. Valet service was a bit busy but decent. Rooms were clean and spacious. Room Service and food was great!!!! Overall I had a great stay and would definitely be visiting this hotel again!"
50,Played slots and the different areas to play in make it fun and an experience unlike any other. Would definitely recommend harrahs to anyone and everyone i know! Anyone should check out the gaming area give it a shot!
50,"I was traveling during a busy time in the parish. I was very worried that the hotel hallways would be loud and noisy. I am grateful that, that was not the case. Thank goodness. It is a beautiful hotel and the rooms were spacious. I would definitely room her again when returning to New Orleans. The cable TV channel options were lacking but luckily I did not spend much time in the hotel room."
50,The room was spotless with fresh linen overlooking the beautiful Mississippi River. I requested a river view and it looked amazing sunrise and sundown. The separate tub and shower allowed us to relax and freshen up on our time. No rush. The king size bed is comfortable and enjoyable. We enjoyed our stay and the quick hop over to the casino allowed us to change the scenery to the shopping New Orlens nightlife.
50,The hotel room was very clean mattress was awesome I slept well concierge was very helpful I felt right at home view from our room spectacular would definitely stay here again in the future love the casino
20,"There was an upgrade to a very nice suite overlooking the river. We paid dearly for this. Negligible comps. Location is good. That's all. This review must be at least 200 characters. If you want more said, give me more to make it worth my time."
50,I had a great time. It was my first time in New Orleans for Essence Fest and the casino just completed the experience. I would definitely recommend the hotel and the casino to friends and family. I definitely look forward to my next visit.
50,I had the best vacation at this place. The staff was very helpful. I enjoyed myself a lot. I actually left the state to visit another state and I came back to Louisiana and stayed a few more days cause I really enjoyed myself. Thank you for the experience!
50,Out of all the Harrahs properties I've stayed at I found Harrahs NO to be extremely friendly and the room was superb. I would highly recommend this hotel. All of the staff was so willing to help with all my questions
50,Harrahs New Orleans is a great casino. Poker room is top notch. Casino is large. Waitress’s are plentiful and on top of things. Can’t wait to go back. Harrah's casino’s are some of the best in the business
50,Had a great stay at Harrahs. Staff at the front desk was welcoming from the moment we first stepped in the lobby. VIP services was extremely helpful and the concierge helped with our tours. Greeted us when we were walking out of the building and greeted us when we were walking back into the building. A very friendly environment...
50,"Harrah's in NOLA is a great place to stay. The rooms are nice and spacious. The Casino is close by, and there are a variety of places to eat inside of the Casino and around Fulton Street. The staff was friendly and very helpful in arranging tours and providing additional helpful information. 1"
50,"Very clean. Staff was very helpful and friendly. My wife and I had a great time and almost won some money. lol We loved the amount of different machines that they have, especially the Blake Shelton slot."
50,My friend and I arrived late in NOLA and our original hotel gave our room away so we searched for a hotel that wouldn't charge us for 2 nights since we arrived after midnight and harrah's was the only hotel that didn't. They were pleasant and not rude like a lot of customer service ppl I endured in my travels.
50,We always have a fantastic time at Harrah’s in NOLA. It is within walking distance of everything and everyone is extremely friendly! I enjoy going to the casino so it is great to be able to walk to it through the tunnel when it is late or raining. I go 2-3 times a year and enjoy it every time!
50,"Beautiful room, beautiful view. Location is perfect...able to explore the french quarter without needing transportation. The casino was accessible from the the hotel, so no need to leave the A/C when you wanted to gamble."
50,"The casino is non-smoking,but provides smoking outside with games. plenty of gaming options and staff is friendly. The cashier cages are properly marked and easy to find. The cashiers are very friendly. The drink stands are easy to find and again staff is friendly."
50,Very close to our room. Enjoyed walking to and from the casino. The casino and area was very clean friendly and a lot of fun. I would definitely go back and tell my friends to visit if they are ever in the area.
50,"Great Location very accessible, food was excellent, staff very friendly. I dont like the fact that they require me to leave a 200 character review, now i'm wasting my time, please review your guidelines and adjust them!!!!So how happy does that make you."
30,"The toilet was not set correctly in a suite on the 20th floor. The buffet in the casino had gnats flying around. I thought it was an upscale place and it's not, even the main bbn lobby bathroom seemed un attended.The employees however were amazing."
50,"We enjoyed everything from the people to the games. We arrived from Alabama on a day bus trip with a group. We had the opportunity to gamble, shop and eat and enjoyed it all. The dealers were the friendliest of all. Not as uptight as some are at other casinos."
50,"New Orleans location in very clean, comfortable and best of all nonsmoking. Take advantage of the free inside parking with only 30 mins of play time. Great option to escape the New Orleans heat on a hot summer day."
40,"I love a clean and smoke free casino! Unfortunately, bottle service extremely slow. Most customer service was very friendly. Had most slot and table games you would want. Great location near the heart of New Orleans"
40,"The buffet is great, you have to try it! The casino is smoke free so easy to breathe. All staff was friendly. The location is right at the corner of the French quarter so location is easy to get to. Will stay here again."
50,I visited this casino in June. It was hot outside but nice and cool inside. This property is also non-smoking which I also enjoyed. I was in New Orleans for a convention and spent my last day in the casino. There is a wide variety of Slot machines which treated me good on this visit.
50,I loved being able go into the casino and have some fun and relax after all the sights. It was a great way to cool down. Harrah’s had all of my favorite slots and then some. They even had a Starbucks which always makes me smile
50,"I stopped by Harrah’s as part of a family vacation. Didn’t know what to expect, but had a great time and learned 3 card poker. Had the buffet twice. Food was good. The employees were all very personable and helpful. I appreciated the staff’s patience and willingness to instruct in areas I wasn’t aware of."
50,"Fantastic trip from start to finish. Great staff, wonderful atmosphere and the best in hospitality. The buffet was great also. We only had breakfast but the other seatings looked good also. Will definitely return soon."
50,"A lot of machines and gaming tables. Noted that minimum bet on roulette was 10, 15 and 25 during the week and only 1 table was 10. On Saturday it changed to 15 and 25 only. It was not crowded during the week but it picked up for Saturday. Got on a table without much trouble during the week but Saturday they were all packed."
50,"It was my first time to the Harrahs in New Orleans and I enjoyed myself. The facitlity was clean, the staff went above and beyond to be helpful. Wendinednat the restaurant where the staff, service and food were fabulous! All in all it was a great time and winning a jackpot didn't hurt either!"
50,Loved staying here because the people are wonderful and close to everything. Staying in New Orleans was great and Harrahs made it better. Walking across to the Casino which was great gave an added pleasure to the trip as being near the Mississippi River. Great view from our rooom.
40,Had a good time. Didn’t win anything. Clean casino. No smoking per city laws which is a plus. The poker options were small. I don’t like that the blackjack is $15 minimum. They should have a $10 option
50,Great visit and staff was excellent. Erica the front desk host providing excellent information and details 2 surrounding areas how to go to spots. Upon arriving at the hotel my luggage was in a layover so I went to the hotel room without my luggage and ID only having the reservation paper and she provided me with room key as well job Erica.
50,"Harrah's hotel room was lovely. The staff was gracious and efficient. The room we had was very spacious, besides having a great shower I could soak in a massive tub. It was all great. If only I could have won more at the casino is would have been too perfect words...HAHA"
40,Nice hotel and casino in great location. Near dining and streetcar. 5-10 minute walk to Jackson Sq. or Burbon Street. Deanie's on Iberville St has great seafood at reasonable prices but expect a wait.
50,"Always enjoy the staff at Harrah’s. Friendly people. Can send you in the right direction for all good food! The Acme in the casino, good stuff. Will be back to visit the Big Easy, again. Zion Williamson!"
50,new upgrade beautiful wish i could win more often fancy an they always give you free buffet i love it thanks harris keep up the good work an fast service of delivery of drinks great games always have a new game when i visit
50,"We love going to Harrah's in New Orleans. The hotel is clean and beautiful, the staff is friendly and very professional. The location is within walking distance to just about everything. Hop on bus comes directly across the street. The casino is clean, NON Smoking (they do have smoking rooms) and machines are new and updated. All staff really make us feel like we are with good friends and we feel at home there."
50,"Wonderful customer service, great location, clean and beautiful hotel! The staff here are excellent and go out of their way to accommodate the guest to make sure they are happy and satisfied. Will definitely be recommending this hotel and casino to all my family and friends."
50,A group of friends got together from 25 years ago as a reunion and had a ball! We were able to enjoy the scenery. Also the seafood buffet hit the spot from a long day of walking through the French Quarters.
40,"the room was nice but the cold water was warm never would get cold only warmer,this was close to all sorts of places to visit.french quarter/market was in walking distance along with bourbon st and the ww2 museum"
50,"Friendly staff, not rude at all, extremely accommodating. Helped me from point a to point z. These guys went above and beyond to make sure that I was taken care of and I am more thankful for that than anything. Messed up on a Bet and they adjusted it for me before I lost a lot of money! Thanks harrahs"
50,"My time spent at Harrah's New Orleans was fantastic! The staff were gracious and helpful, my room was clean and comfortable and the bed was very comfortable. The location was ideal for all of the things I wanted to see and do. The cost to stay for a week was very reasonable in my opinion."
40,Pro: There are several craps table. Dealers/pit boss/cocktail waitress friendly/professional. Con:The odds on the side bet small/tall/all is not the best but not bad. Other casinos offer much better side bet odds
50,"The people are super friendly and they do their best to ensure every customer has a good time. The dealers have to be the best part of the experience. I wish I could remember what the roulette dealer’s name was but he was super friendly, informative, and made it a really good experience"
40,Overall it was Good but the Boo Fries was not Good the Daiquiri were good but high 4 such a small cup!!! the staff was friendly the machines were not PAYING OFF overall we had a nice tyme I just hated Boo Fries were NOT GOOD and I have been bragging on them 4 Years then She finally get Here and WHAT???
50,"The rooms are spacious and comfortable. Staff is friendly and helpful. Close to Jackson Square and the French Quarter. Best room service breakfast I ever had! For business or pleasure, highly recommend."
50,"The staff was so nice and the hotel was awesome. The steak house was nice, but I prefer the old menu and staff. The casino employees are always very friendly and professional. I wish you had a shuttle from Houston ...."
40,"The room was nice; however, it needed a small desk or table. I did enjoy the breakfast buffet . Hop and hop off bus was a bit pricy and it moved a little to fast to see site sthat the tour guide was talking about , it was disappointing."
50,"Pristine, comfortable and in ideal location, personnel are courteous and pleasant to talk to, the only thing that i was not in favor of, is casino rules specially can't handle cards w/ both hand. other wise our experience was greater than good."
40,"room 1321 new orleans harrahs june 19, 2019 was with a group from south florida from ceasars total rewards for a gambling trip. The casino was not kind to us this time. slot machines very tight and not paying at all."
40,"Very clean and the non-smoking made my day. The customer service guy was very helpful and found I had a card from Vagas so it was my old number, but no points. The buffet was good, a nice variety of dishes but over priced!"
40,We really enjoyed our stay. The hotel was almost perfect. This may sound silly but we thought the toilet paper & tissues were very rough on our skin! Even the casino had softer paper. The staff were all very nice and helpful! We do plan on returning and have joked about bringing our own paper products.
50,We had a great stay while there for a conference. The Casino was fun and the casino staff friendly. The location is also good. Close enough to the French Quarter and good restaurants so you dont have long walks. Will definitely stay again when we visit New Orleans.
50,Its in the middle of all the main events in downtown NOLA and walking around asking for help and guidance is so easy. I would love to spend the night over the weekend and experience the Hotel room and night lighting through out.
50,"The trip overall was very nice. The rooms were clean. The service and staff were excellent. They fixed every concern I had. We ate at the Steak House in the casino, the bar, the diamond and seven star lounge, and one of the restaurants between the hotel and casino. All the food was excellent. My only concern which I did not like was I was on my annual seven star retreat. Instead of putting $500 credit into your account they added points to your total rewards balance. They are the only place doing this and I had a hard time being convinced they had added the points to my total rewards. If you had cashed these points out for cash you would only get $250."
50,"I love to visit New Orleans and enjoy the great food and culture . I will stay at Harrah's Hotel and Casino when I go to New Orleans from now on. Location is great , yes, but service it beyond excellent. Famous Mothers Poboy and seafood across the street from Harrah's is a bonus."
50,"Fun and games, just what one would expect at Harrah's.No trouble finding a table with an open chair and the games varied enough that one could always find something to play.The different slots were fun and the amount of payout seemed to be good. Slot play varied from $.01 to $10.00 so it was easy to find any amount to play."
50,We were on the 29th floor overlooking the mighty Mississippi and could watch the cruise ships come in.The Diamond Lounge has great food but no 7 star line to enter.The servers there are very friendly and accommodating. There is no smoking in the Casino but there is a place outside where you can play and smoke.
40,Great casino with plenty of tables slot machine and entertainment. Casino was clear free of smoke and the food was good at all restaurant from simple burger to a sit down restaurant Karaoke bar was a lot of fun. Live entertainment available
50,"Could not have had a better time the several days we were there...great service, wonderful food and friendly people. I plan on making many more trips to Harrah's in New Orleans, Hope to bring other friends with me next time"
50,"Seriously I would like to thank the entire Harrahs staff everyone was very nice and helpful from the casino, the parking, the buffet and Hotel.Me and my family will definitely be returning on our next visit to New Orleans."
50,"Beautiful Hotel, everyone was so nice and friendly. Looking forward to going back soon. Located in the perfect area. Fulton street right outside the door, with a variety of entertainment and restaurants. Smoke free environment and Casino right across the street."
50,very nice room and great food All employees very professional My birthday was never a dull moment The music in the casino and band was so great This was one of the best times of our life Boat ride and French Quarter all special times
50,amenities at the casino were great.the staff was friendly and courtious .the wait staff was prompt. this was a really great experience.i look forward to coming back real soon. every one was so helpful.the bathroom were clean. when a visitor got intoxicated in the rest room the attendent made sure that she was helped to the car.
40,We love New Orleans! The Harrahs Hotel was ok. Had to call at 4:30 to ask if we could get our room cleaned. Everything else was good. Great restaurant ever connected to hotel. Shrimp bisque was unbelievably good. However staff was very slow.
50,Check in process was quick and professional. Great Room overlooking the Mississippi River.Room was modern and extremely comfortable. We had two dining experiences at nearby Harrah's associated restaurants and enjoyed both.
50,"Beautiful Hotel, everyone was so nice and friendly. Looking forward to going back soon. Located in the perfect area. Fulton street right outside the door, with a variety of entertainment and restaurants. Smoke free environment and Casino right across the street."
50,very nice room and great food All employees very professional My birthday was never a dull moment The music in the casino and band was so great This was one of the best times of our life Boat ride and French Quarter all special times
50,amenities at the casino were great.the staff was friendly and courtious .the wait staff was prompt. this was a really great experience.i look forward to coming back real soon. every one was so helpful.the bathroom were clean. when a visitor got intoxicated in the rest room the attendent made sure that she was helped to the car.
40,We love New Orleans! The Harrahs Hotel was ok. Had to call at 4:30 to ask if we could get our room cleaned. Everything else was good. Great restaurant ever connected to hotel. Shrimp bisque was unbelievably good. However staff was very slow.
50,Check in process was quick and professional. Great Room overlooking the Mississippi River.Room was modern and extremely comfortable. We had two dining experiences at nearby Harrah's associated restaurants and enjoyed both.
50,great casino with lots of new games and great host. Everyone was so helpful and offered recommendations with out being asked. Had a very fun trip and loved the atmosphere in the place everyone was enjoying the place.
50,"If it is for a long weekend or a few hours in the casino it is always great fun! All employees are engaged and do their best to make you smile and enjoy the time visiting the property.Facility has always appeared maintained well, clean and attentive staff for any requests."
50,"Lots of fun, great food, great ppl.. cant wait to visit AGAIN!!! No complaints!!! My wife and I really enjoyed our bday at Harrahs.. both N.O. and BILOXI locations were GREAT.. we drove to both in one week.."
50,Nice place great casino 🎰. I will go again. Maybe next time I get there I’m going to stay. We tried but everything was taken. This is our 4 time visiting this hotel and always have I nice time. You have to make sure you get the parking ticket 🎫 voucher after playing so you don’t pay parking.
50,"Harrah's Hotel and Casino in New Orleans is in a great location. Walking distance to a lot of things to do. The food is great and so are the people. You are not far from Bourbon Street, the water, jazz, restaurants. The hotel is very nice, but bring warm clothes as they tend to keep it very cold."
50,I always love coming to Harrah's when I visit New Orleans whether I stay there or not. The staff is EXTREMELY friendly and helpful so it's a great atmosphere overall. It's also central to everything fun so it's a great starting point for your day in the Big Easy.
40,"After an afternoon of eating, drinking, and having fun on Bourbon Street...this was a PERFECT way to beat the heat!!! After hours of walking the French Market and carousing the French Quarter, some time in the wonderfully air conditioned casino was just what I needed. :-) Plenty of slots and table action to while away your time and your money!!! LOL Also plenty of food options from a quick sandwich to sit down restaurants."
50,"Great staff, drinks and very friendly vibe and I will be back to visit again. Staff helped with questions and showed me were things were located. Even Help me with drink orders. Keep up the great work"
50,"While we didn't stay at Harrah's, we did have dinner there one evening, and spent time gambling as well. The staff was very friendly and helpful. The casino gaming floor is huge, almost to the point of getting lost. It is in a great location right off of the French Quarter and accessible to many other desired sights. Highly recommend a visit!"
50,"Great room. Great service. Enjoyed the casino games. The poker room's unlimited buy-in for 1-3 poker sucks. Nobody visiting is going to sit down for a buy in of $300 when the house players (every day locals) are buying in for 5,000 or more. Other than that, we love New Orleans and Harrah's."
30,Room was great on 17th floor facing river. Large and up dated. Front desk at hotel was great friendly and great representation of Harrah’s... most other service SUCKED! Must be contact workers not actual.Harrahs employees.
50,"The room was roomy and comfortable. We had a river view that was actually what we asked for in our request. The property itself was very clean and beautiful. Additionally, I can't say enough about the hotel staff. They were exceptional! Give me a reason to return and I will definitely do so... in addition to recommending that everyone stay at Harrah's New Orleans!"
50,"My sisters and friends flew to NOLA from Chicago. The hotel had a limo pick us up. My Host sent a tray with cheese, wine, and New Orleans Favorites. The Hotel was clean and the staff was amazing. the food i=at the buffet was good and I felt safe. The only problem I struggled with was the Eleveators. sometimes the keycard didn't work."
50,The staff were super friendly staff - offering to take you to the restaurant you were looking for or the gaming machine or table that you are seeking. There are a few good restaurants to enjoy so if you are there for a few days you have options. The machines on the floor were fun and easy to find and play. Even Harrah's itself was easy to locate/access.
50,Customer service in the hotel was wonderful including the room service and the maid service however the customer service and the casino rude behavior from employees at the Acme Oyster House... I believe it is very consistent as far as the service given at this particular location poor bad attitude and in general extremely slow service which leaves an overall lasting impression of the experience at the casino thumbs down
50,"Great staff--very helpful.Travelling with some of our adult children--the staff kept us together on the same floor, We also ate at Manning's --very reasonable and good food. The rooms were clean and well stocked--we gambled enough for free parking for two days. We will stay there again."
40,"Don't forget to go to Harrah's even if you don't gamble. It is part of the total NOLA experience! The decor, the buzz, the atmosphere, the location and the people make it a destination. It is conveniently centered in the middle of NOLA!"
50,This hotel was very clean and comfortable. The employees were great ! I was very impressed with the casino and its size. The hotel is located right next to the Mississippi river and the shopping mall located there. Very close to the street car which gives you access to the major areas of the city
20,"My wife and I recently stayed at Harrah's New Orleans. The accommodations and location were fine. Our issue arose when some of my wife's jewelry came up missing immediately after a turn down service. We filed a complaint with the hotel and were informed there would be a thorough investigation. We departed 3 weeks ago and have yet to receive any update from the property. We have called numerous times and we are continually re-directed. We are of course upset by the loss of property, but we are equally unnerved by the inadequate response and the lack of professionalism from the hotel staff. With so many quality hotels in close proximity the casino I see very little reason to ever stay at the Harrah's New Orleans."
50,"We had a great room with a view of the river (beautiful), We ate yummy food at the buffet and Palm Lounge. The staff are friendly, helpful and thoughtful. The gaming was fun with a good assortment of slots and the icing on the cake, it's NOLA!!! What more could you ask for!!!"
50,"Great staff--very helpful.Travelling with some of our adult children--the staff kept us together on the same floor, We also ate at Manning's --very reasonable and good food. The rooms were clean and well stocked--we gambled enough for free parking for two days. We will stay there again."
40,"Don't forget to go to Harrah's even if you don't gamble. It is part of the total NOLA experience! The decor, the buzz, the atmosphere, the location and the people make it a destination. It is conveniently centered in the middle of NOLA!"
50,This hotel was very clean and comfortable. The employees were great ! I was very impressed with the casino and its size. The hotel is located right next to the Mississippi river and the shopping mall located there. Very close to the street car which gives you access to the major areas of the city
20,"My wife and I recently stayed at Harrah's New Orleans. The accommodations and location were fine. Our issue arose when some of my wife's jewelry came up missing immediately after a turn down service. We filed a complaint with the hotel and were informed there would be a thorough investigation. We departed 3 weeks ago and have yet to receive any update from the property. We have called numerous times and we are continually re-directed. We are of course upset by the loss of property, but we are equally unnerved by the inadequate response and the lack of professionalism from the hotel staff. With so many quality hotels in close proximity the casino I see very little reason to ever stay at the Harrah's New Orleans."
50,"We had a great room with a view of the river (beautiful), We ate yummy food at the buffet and Palm Lounge. The staff are friendly, helpful and thoughtful. The gaming was fun with a good assortment of slots and the icing on the cake, it's NOLA!!! What more could you ask for!!!"
50,Only went to casio for 3 hours. Did not stay at there hotel. Had lunch at the casio. We had Nacho's for four people. It was superd. Coun't finsh it. Service was great. Went to the resroom and found them to be very clean and decorated very beautiful.
50,casino is awesome room was very clean staff very friendly NOLA is a great city to visit with lots to do and you definitely can prepare to have an awesome meal if you eat at Ruths Chris you can go wrong the food and staff are top notch
40,harrah's did a good job on the room.Some of the best deserts i have tasted Harrah's has some of the best slots .took a few dollars home. will do this trip again .saw alot of folks with smiles on their faces.
50,"The hotel was amazing and very convenient to everything we wanted to do. Be sure to order the beignets for breakfast!! The non smoking casino was the most enjoyable gambling experience I have had. I wish all casinos were non smoking!! The staff at both the casino and the hotel were awesome, friendly and professional. The only negative is the condition of the ladies restroom in the casino. The toilet stalls and wash basins have a lot of corrosion which makes them look dirty. Time for some renovation. Other than that the property is exceptional!!"
50,"Beautiful hotel lobby. Charming, comfortable and spacious rooms. Excellent customer service! I was greeted with a smile and before I left I was given complimentary bottles of water. Ruth Chris Steakhouse is connected to the lobby. Delicious!"
30,"Not at this time. My problems may have been a one-time thing. I was given a room that wasn't what I expected. The sofa was stained and the curtains didn't close all the way. Because of the money I put in the machines, I should have been given a nicer room."
50,"My family and I love Harrahs New Orleans and it's always a fun experience, since the day it opened! I feel like I'm somewhere new with each visit. It's Never a dull moment when you add fun, food and friends."
50,The casino was gorgeous and had so many fun games to play! It was our first time in NOLA and were pleasantly surprised to have a casino within walking distance of our hotel. We can't wait to plan our next trip to New Orleans to experience more!
40,Hotel casino is right near the French quarter so location is excellent to walk around. Parking is $$$$. Casino is nice and well designed and typical. Everyone seems very helpful and willing to offer help and advise
50,Wonderful trip. Casino is spacious and clean. With a variety of local attractions you have a lot of options to occupy your time. I can’t wait to return to New Orleans Harrahs.... already have another trip planned for late July.
50,"My husband and I regularly fly over to New Orleans, even if just for a day trip, or weekend. The customer service at Harrah’s New Orleans, makes it a “must-visit.” The hotel is gorgeous and clean. The location has perfect walking access to the French Quarter, or the Business District. Staff members are professional, friendly, patient, kind, and genuinely welcoming. Of special note, is the superior customer service provided by Ms. Mariann Remy Germany, who takes the time to literally find you in the casino, and ensure that every travel need is met, and superb, right down to the perfect dining experience. I travel to many different cities, for leisure, throughout the year. Ms. Germany’s attentive service, keeps us returning to Harrah’s New Orleans."
50,"I had fun playing poker, friendly staff & nice environment. I wish they had tournaments and room promotions, but overall i was happy with the visit and I'll be back to play more games. thank you all so mcuh"
50,"Although I didn’t leave with all the money I came with, this place was amazing! The main areas are non-smoking and it just makes the experience that much better! I would recommend stopping by here for a Roll of the dice!"
50,"Got free parking, which was nice, since we stayed at a nearby hotel, the Old No.77. Would have stayed at the Harrah's hotel, but couldn't get a deal. I like the casino and the hotel. The buffet is way too expensive now, but it's nice to have the other choices for food, plus Mother's is on the corner of Poydras and Tchoupitoulas. Yum!!!"
40,"We were in town for a seminar and chose the Harrah's Hotel for our stay. Every single staff member we encountered was friendly. Love the conversation-starter name tags. Check-in was easy. Room was ready, not early, but on time. Housekeeping staff were so friendly and helpful. The room itself was very nice. Large bathroom. Large bedroom. Fridge in the room. A/C worked well. Comfy beds. Clean room and bathroom. Fluffy towels. Only issues were that it is way too dark in the bathroom. The sink knobs are loose and leak water. Low water pressure in the shower. I hate when a hotel falls down on routine repairs like leaky sink faucets. Overall a great stay. We will stay at Harrah's again."
40,Very clean room enjoyed our stay. Good view as well. Played and ate at the casino. Overall a great getaway. I recommend this to be your first choice of accommodations when searching for a premium hotel.
50,"From my room, I had an excellent view of the river. I loved the small couch ...satee(sp?) under the big window. Sitting there, i almost read an entire book. I spent time on the trolley and at the Riverwalk."
50,I love that this casino is non smoking. The dealers were friendly and hospitable. There is a good variety of slots and table games. The restrooms and casino floor were clean. The decor is based on masquerade which is bright and fun.
40,"It really help that I won some money, but the overall experience was good. Servers and dealers were all great minus 1 server. Everything was clean, the staff was friendly and the service was quicker than Vegas"
50,Had an awesome time with some of my buddies on my 21st birthday. I've never been to a casino before so i figured I'd try it out. My friends and I got a few drinks a piece and played a few hundred into the slot machines and we had a blast. 5/5 stars
50,Had a great time at Harare’s in New . Orleans. Will be back to spend more time there great experience . It’s been a while since I been there but everything was great even the buffet. Everything was lovely
40,"The hotel is convenient to the casino, restaurants, transportation and attractions. Our room was on the 20th floor and while clean, could use some improvement/updates. The bathroom had a large shower and full-size tub. The beds were extremely comfortable."
50,We had a great time at Harrah's New Orleans. It's located in a great location in the city so you can hit all the tourist spots. We enjoyed the steakhouse at the casino. People were very nice! The hotel is very nice.
50,"My experience was overall terrific, even though I lost money during my time there but that’s a part of gambling. I had a good time in the buffet area. The food was extremely good and satisfying ! I would expect anyone to go to Harrahs and have s good time!"
50,"Definitely recommend paying a visit to Harrahs casino in New Orleans. Easily accessible and close to French Market, rooms can be a little pricey, but can possibly get rooms comped if have points with their reward system."
50,"We only stopped on our way to the airport. We were coming from Gulport MS, the valet was kind and quick. The casino was clean and full of options. It was nice to charge my phone sitting at a betting table, not while playing of course."
50,Hotel is very nice with kind and helpful people. Casino experience was the same and I thoroughly had a great time. Very accommodating service. I was always greeted. And they had all the games I wanted with a cool night club right in the middle of the casino that is fun as well.
50,"My rooms are always nice and the employees are always pleasant at the hotel. The buffet need to be a little bit more efficient and cleaner. The food is hit or miss, but overall, it's a really nice hotel."
50,"Always love coming to this place. Staff is really nice and accommodating. Love the addition of being able to park in the parking deck for free if you play for 30 minutes. Also, always a good variety of games to play."
50,One of the nicest casinos we have visited. Highly recommend for you to visit while in New Orleans. The employees were very nice and helpful. The general manager was walking around and talking with everyone and greeting them. We had a really nice conversation with him.
10,"Not very accommodating or friendly, would not recommend staying at this property. Do yourself a favor and stay at a better hotel , there are plenty to choose from. The dealers are not very friendly and the hotel staff is not customer service oriented."
40,"Nice experience overall. Hotel does not have a pool, which is sort of disappointing. Property is lovely inside and out. Staff was friendly and housekeeping was very friendly . I would recommend this hotel to my family and friends."
50,"Very friendly, helpful and quick service. Atmosphere was fun and inviting. Food and drink options were plentiful. Staff was exceptionally helpful and friendly. I will go there again when I am in town next time."
40,The casino was very clean and the non smoking is much preferred. However in the early afternoon there were no $5 table games. We had to play digital machines instead of real black jack. My son was there for the first time on his 21st birthday and was a little disappointed.
50,"Dropped by the casino to lose a few bucks and had a great experience! Staff was super friendly and helpful. Machines were fun and you ordered drinks right from the slots! Who'd a thunk it and why isn't this in Vegas? Drop by for a great time! Oh, smokers? enjoy you smoking section outside where cool air pours down on you and there are slots available. How fun!"
50,We always stay at Harrahs New Orleans when on the coast. We love it there! Always very excellent food and accommodations. Front Dest service as well as Maid Service always five stars! Never had a bad meal there from the hot dogs to the five star restaurant always excellent. We also love the gaming there. Win or lose we always feel like we won.
20,"Front desk hung up on me, transferred to wrong destination, failed to return my phone call....I am very disappointed in the level of care and service offered. I left a sweater in the hotel room and within minutes realized, in the casino and never got a hold of anyone."
50,This a fun enjoyable casino. Great area of New Orleans with many things to do within a short walking distance. Many great restaurants in the Casino and also within walking distance. The Harrah's Hotel is a very nice place to stay.
50,"Our room had a river view- very entertaining! We especially enjoy a smoke-free casino. The room was great- clean and large. Employees were more than accommodating. Got some good tips on places to eat- the Grand Isle is a favorite of all times. We took a trip on the Santchez, which I would recommend to everyone. Overall, a great trip!"
50,The room was beautiful and very comfortable. Had room service was delish. Love staying at Harrahs Had the buffet large variety of food would recommend had fun with the slots love love the non smoking casino. Wish all Harrahs would go Smoke free
50,Spent one night at Harrah's after staying across the street at the Hilton and it was so much nicer. The staff was very friendly and the room was very clean and very nice. Loved the lighted makeup mirror and huge soaking tub in the bathroom and found the beds to be very comfortable. Was a little disappointed we could not switch rooms (screaming baby in adjoining room) but I understand the hotel was full. All in all really enjoyed the hotel and casino.
50,"Excellent hotel stay with exceptional rooms; great food, location, friendly slot machines and a very hospitable environment. Within walking distance to the infamous French Quarter and Riverwalk. Superb!!"
50,"There is no complaints at all. The Harrah's New Orleans is the best casino in the Southeast. The location, hotel, restaurants and the Casino execeeded all expectations! More important all employees recgnized the importance of the customers. Great Feeling!"
50,"My husband and I enjoyed our time at Harrah’s casino New Orleans. After a long day of seeing the sites in New Orleans it was nice to go to Harrah’s and relax. This non-smoking establishment was a literal breath of fresh air (I believe it is a law in Louisiana). I really liked the ability to order your drinks through your slot machine! The cocktail waitress arrives with your drink within minutes of ordering! Come on Vegas, it’s time to do this too! There is a steakhouse, burger place, Starbucks and buffet to eat. We ate twice at the burger place as it was so good! In the end, we didn’t win but we had a fun time!"
50,This room is very large for the New Orleans area and it has an awesome bath tub that is large enough for two. In New Orleans most hotel rooms are small in comparison and their bathrooms don't measure up to this one. My room had the two queen beds as well as a chaise lounge chair. The entire outside wall was glass overlooking other hotels and the city. The in room coffee maker was on a shelf next to the vanity and easily accessible. The toilet was enclosed in it's own little room. They did have the bottle of water that if you consume it they will charge you $6.00
50,Spent one night at Harrah's after staying across the street at the Hilton and it was so much nicer. The staff was very friendly and the room was very clean and very nice. Loved the lighted makeup mirror and huge soaking tub in the bathroom and found the beds to be very comfortable. Was a little disappointed we could not switch rooms (screaming baby in adjoining room) but I understand the hotel was full. All in all really enjoyed the hotel and casino.
50,"Excellent hotel stay with exceptional rooms; great food, location, friendly slot machines and a very hospitable environment. Within walking distance to the infamous French Quarter and Riverwalk. Superb!!"
50,"There is no complaints at all. The Harrah's New Orleans is the best casino in the Southeast. The location, hotel, restaurants and the Casino execeeded all expectations! More important all employees recgnized the importance of the customers. Great Feeling!"
